"DATE","rconsnp09Q3","rconsnp09Q4","rconsnp10Q1","rconsnp10Q2","rconsnp10Q3","rconsnp10Q4","rconsnp11Q1","rconsnp11Q2","rconsnp11Q3","rconsnp11Q4","rconsnp12Q1","rconsnp12Q2","rconsnp12Q3","rconsnp12Q4","rconsnp13Q1","rconsnp13Q2","rconsnp13Q3","rconsnp13Q4","rconsnp14Q1","rconsnp14Q2","rconsnp14Q3","rconsnp14Q4","rconsnp15Q1","rconsnp15Q2","rconsnp15Q3","rconsnp15Q4","rconsnp16Q1","rconsnp16Q2","rconsnp16Q3","rconsnp16Q4","rconsnp17Q1","rconsnp17Q2","rconsnp17Q3","rconsnp17Q4","rconsnp18Q1","rconsnp18Q2","rconsnp18Q3","rconsnp18Q4","rconsnp19Q1","rconsnp19Q2","rconsnp19Q3","rconsnp19Q4","rconsnp20Q1","rconsnp20Q2","rconsnp20Q3","rconsnp20Q4","rconsnp21Q1","rconsnp21Q2","rconsnp21Q3","rconsnp21Q4","rconsnp22Q1","rconsnp22Q2","rconsnp22Q3","rconsnp22Q4","rconsnp23Q1","rconsnp23Q2","rconsnp23Q3","rconsnp23Q4","rconsnp24Q1"
"2002:Q2",0.456722533514231,0.456722533514231,0.456722533514231,0.456722533514231,0.456722533514231,0.456722533514231,0.456722533514231,0.456722533514231,0.507755451946235,0.507755451946235,0.507755451946235,0.507755451946235,0.507755451946235,0.507755451946235,0.507755451946235,0.507755451946235,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.967112590552155,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.969079291234998,0.955304776502697,0.955304776502697
"2002:Q3",1.46481684013819,1.46481684013819,1.46481684013819,1.46481684013819,1.46481684013819,1.46481684013819,1.46481684013819,1.46481684013819,1.46548543882554,1.46548543882554,1.46548543882554,1.46548543882554,1.46548543882554,1.46548543882554,1.46548543882554,1.46548543882554,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.13782022596816,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.19050303563002,1.23612917850657,1.23612917850657
"2002:Q4",-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.2741862588987,-1.274832637844,-1.274832637844,-1.274832637844,-1.274832637844,-1.274832637844,-1.274832637844,-1.274832637844,-1.274832637844,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.52354057301833,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.62793613395262,-1.64509128512345,-1.64509128512345
"2003:Q1",-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.68960739658901,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.87493264877403,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-2.34388046301159,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.85586969813203,-1.8783231665588,-1.8783231665588
"2003:Q2",1.55343381309097,1.55343381309097,1.55343381309097,1.55343381309097,1.55343381309097,1.55343381309097,1.55343381309097,1.55343381309097,1.64969509901178,1.64969509901178,1.64969509901178,1.64969509901178,1.64969509901178,1.64969509901178,1.64969509901178,1.64969509901178,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.31591183401145,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.63988265952684,1.72094946166661,1.72094946166661
"2003:Q3",-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.55093284396521,-1.46373516309533,-1.46373516309533,-1.46373516309533,-1.46373516309533,-1.46373516309533,-1.46373516309533,-1.46373516309533,-1.46373516309533,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-0.980348024877209,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.46576328462773,-1.56713197445821,-1.56713197445821
"2003:Q4",-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.137284274396254,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.0462341195441418,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.338618827529213,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.954567835683306,-0.936228850199772,-0.936228850199772
"2004:Q1",0.728598255700241,0.728598255700241,0.728598255700241,0.728598255700241,0.728598255700241,0.728598255700241,0.728598255700241,0.728598255700241,0.821169761911289,0.821169761911289,0.821169761911289,0.821169761911289,0.821169761911289,0.821169761911289,0.821169761911289,0.821169761911289,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.4784734172606,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.37504352276681,1.43781313859588,1.43781313859588
"2004:Q2",-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.23168644232798,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.46086254881341,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.954937187665,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.56210429698911,-1.64632978898016,-1.64632978898016
"2004:Q3",0.361755347765502,0.361755347765502,0.361755347765502,0.361755347765502,0.361755347765502,0.361755347765502,0.361755347765502,0.361755347765502,0.222896063189371,0.222896063189371,0.222896063189371,0.222896063189371,0.222896063189371,0.222896063189371,0.222896063189371,0.222896063189371,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.0465472413821999,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.896283764439154,0.96767025412916,0.96767025412916
"2004:Q4",1.0571039525634,1.0571039525634,1.0571039525634,1.0571039525634,1.0571039525634,1.0571039525634,1.0571039525634,1.0571039525634,0.690769497824739,0.690769497824739,0.690769497824739,0.690769497824739,0.690769497824739,0.690769497824739,0.690769497824739,0.690769497824739,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,0.19011373771356,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.17873268947733,-2.1962289424696,-2.1962289424696
"2005:Q1",-2.77584543898275,-2.77584543898275,-2.77584543898275,-2.77584543898275,-2.77584543898275,-2.77584543898275,-2.77584543898275,-2.77584543898275,-5.90085531281108,-5.90085531281108,-5.90085531281108,-5.90085531281108,-5.90085531281108,-5.90085531281108,-5.90085531281108,-5.90085531281108,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-3.29975955312074,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.34995001295604,-1.38110021904678,-1.38110021904678
"2005:Q2",2.3648557988766,2.3648557988766,2.3648557988766,2.3648557988766,2.3648557988766,2.3648557988766,2.3648557988766,2.3648557988766,7.93877154647635,7.93877154647635,7.93877154647635,7.93877154647635,7.93877154647635,7.93877154647635,7.93877154647635,7.93877154647635,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.92810258559338,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.44433076350179,5.50515655806612,5.50515655806612
"2005:Q3",-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.562522831506129,-0.134909233763914,-0.134909233763914,-0.134909233763914,-0.134909233763914,-0.134909233763914,-0.134909233763914,-0.134909233763914,-0.134909233763914,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.95747298353925,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.28660601875117,-1.32346841480402,-1.32346841480402
"2005:Q4",2.09961943624499,2.09961943624499,2.09961943624499,2.09961943624499,2.09961943624499,2.09961943624499,2.09961943624499,2.09961943624499,2.79182661975312,2.79182661975312,2.79182661975312,2.79182661975312,2.79182661975312,2.79182661975312,2.79182661975312,2.79182661975312,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.55139705272067,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.31147603470405,4.25333781137862,4.25333781137862
"2006:Q1",1.23701715759648,1.23701715759648,1.23701715759648,1.23701715759648,1.23701715759648,1.23701715759648,1.23701715759648,1.23701715759648,-3.44370023074365,-3.44370023074365,-3.44370023074365,-3.44370023074365,-3.44370023074365,-3.44370023074365,-3.44370023074365,-3.44370023074365,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-1.20661436717224,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-2.05110136774538,-1.97016888574666,-1.97016888574666
"2006:Q2",1.174784414646,1.174784414646,1.174784414646,1.174784414646,1.174784414646,1.174784414646,1.174784414646,1.174784414646,1.50796433716449,1.50796433716449,1.50796433716449,1.50796433716449,1.50796433716449,1.50796433716449,1.50796433716449,1.50796433716449,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.485035421988655,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.323085879379725,-0.377148608616285,-0.377148608616285
"2006:Q3",0.541076281442354,0.541076281442354,0.541076281442354,0.541076281442354,0.541076281442354,0.541076281442354,0.541076281442354,0.541076281442354,1.42844578763892,1.42844578763892,1.42844578763892,1.42844578763892,1.42844578763892,1.42844578763892,1.42844578763892,1.42844578763892,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.67792101838327,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.5775113315029,-1.52586440995615,-1.52586440995615
"2006:Q4",-4.4249913528021,-4.4249913528021,-4.4249913528021,-4.4249913528021,-4.4249913528021,-4.4249913528021,-4.4249913528021,-4.4249913528021,-3.77414896054145,-3.77414896054145,-3.77414896054145,-3.77414896054145,-3.77414896054145,-3.77414896054145,-3.77414896054145,-3.77414896054145,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.4232042358542,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.00756728221529,-2.0143120832623,-2.0143120832623
"2007:Q1",-1.27852568587521,-1.27852568587521,-1.27852568587521,-1.27852568587521,-1.32002807285811,-1.32002807285811,-1.32002807285811,-1.32002807285811,-1.20031101810714,-1.20031101810714,-1.20031101810714,-1.20031101810714,-1.20031101810714,-1.20031101810714,-1.20031101810714,-1.20031101810714,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.08250410310022,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.12461269136581,1.11415414019147,1.11415414019147
"2007:Q2",-0.600619001043601,-0.600619001043601,-0.600619001043601,-0.600619001043601,-0.306865993121352,-0.306865993121352,-0.306865993121352,-0.306865993121352,-0.468330142177642,-0.468330142177642,-0.468330142177642,-0.468330142177642,-0.468330142177642,-0.468330142177642,-0.468330142177642,-0.468330142177642,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.71402800650942,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.91980418610971,-1.9724529358669,-1.9724529358669
"2007:Q3",5.36016004425388,5.36016004425388,5.36016004425388,5.36016004425388,5.14086561541784,5.14086561541784,5.14086561541784,5.14086561541784,5.05578661317347,5.05578661317347,5.05578661317347,5.05578661317347,5.05578661317347,5.05578661317347,5.05578661317347,5.05578661317347,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.84389103818059,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.75629137384499,2.83053257735695,2.83053257735695
"2007:Q4",0.143265233459644,0.143265233459644,0.143265233459644,0.143265233459644,0.218236155572171,0.218236155572171,0.218236155572171,0.218236155572171,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,-0.0220034133292302,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.11301217177071,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.58945942749953,3.55506619269841,3.55506619269841
"2008:Q1",-1.85332053746263,-1.85332053746263,-1.85332053746263,-1.85332053746263,-2.12119809052016,-2.12119809052016,-2.12119809052016,-2.12119809052016,-0.476893132710288,-0.476893132710288,-0.476893132710288,-0.476893132710288,-0.476893132710288,-0.476893132710288,-0.476893132710288,-0.476893132710288,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.96459320397127,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.68010558979095,-1.65882687200947,-1.65882687200947
"2008:Q2",-1.36433484081309,-1.36433484081309,-1.36433484081309,-1.36433484081309,-1.31981692937186,-1.31981692937186,-1.31981692937186,-1.31981692937186,-1.72798790612338,-1.72798790612338,-1.72798790612338,-1.72798790612338,-1.72798790612338,-1.72798790612338,-1.72798790612338,-1.72798790612338,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.08621950535568,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.09956521665158,1.06561333510893,1.06561333510893
"2008:Q3",1.72499271290727,1.72499271290727,1.72499271290727,1.72499271290727,2.02464192980765,2.02464192980765,2.02464192980765,2.02464192980765,0.121925060757011,0.121925060757011,0.121925060757011,0.121925060757011,0.121925060757011,0.121925060757011,0.121925060757011,0.121925060757011,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-0.747864777191776,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.31450330310212,-1.28535146793665,-1.28535146793665
